car_make,car_model,car_age,engine,fuel_type,kilometers_driven,location,mileage,power,region,seats,transmission,price_rupees
HONDA,AMAZE,6,1498.0,Diesel,90000,Delhi,25.8,98.6,North,5.0,Manual,380000.0
HONDA,AMAZE,6,1198.0,Petrol,47000,Pune,18.0,86.7,West,5.0,Manual,415000.00000000006
HONDA,AMAZE,6,1498.0,Diesel,70961,Jaipur,25.8,98.6,North,5.0,Manual,400000.0
HONDA,AMAZE,5,1198.0,Petrol,19000,Mumbai,15.5,86.7,West,5.0,Automatic,475000.0
HONDA,AMAZE,5,1498.0,Diesel,52000,Pune,25.8,98.6,West,5.0,Manual,409999.99999999994
HONDA,AMAZE,4,1198.0,Petrol,52513,Delhi,18.0,86.7,North,5.0,Manual,465000.00000000006
HONDA,AMAZE,5,1498.0,Diesel,48000,Pune,25.8,98.6,West,5.0,Manual,450000.0
HONDA,AMAZE,5,1198.0,Petrol,66355,Kochi,18.0,86.7,South,5.0,Manual,412000.0
HONDA,AMAZE,5,1198.0,Petrol,69876,Delhi,18.0,86.7,North,5.0,Manual,390000.0
HONDA,AMAZE,5,1198.0,Petrol,57937,Hyderabad,15.5,86.7,South,5.0,Automatic,540000.0
HONDA,AMAZE,3,1498.0,Diesel,62000,Pune,25.8,98.6,West,5.0,Manual,610000.0
HONDA,AMAZE,6,1198.0,Petrol,44000,Bangalore,18.0,86.7,South,5.0,Manual,434999.99999999994
HONDA,AMAZE,4,1498.0,Diesel,29000,Hyderabad,27.4,98.6,South,5.0,Manual,599000.0
HONDA,AMAZE,4,1498.0,Diesel,60207,Jaipur,25.8,98.6,North,5.0,Manual,550000.0
HONDA,AMAZE,3,1199.0,Petrol,40866,Kochi,19.5,86.76,South,5.0,Manual,547000.0
HONDA,AMAZE,5,1498.0,Diesel,20000,Ahmedabad,25.8,98.6,West,5.0,Manual,450000.0
HONDA,AMAZE,5,1198.0,Petrol,44753,Coimbatore,18.0,86.7,South,5.0,Manual,494000.00000000006
HONDA,AMAZE,3,1498.0,Diesel,51806,Kochi,25.8,98.6,South,5.0,Manual,540000.0
HONDA,AMAZE,4,1198.0,Petrol,42000,Jaipur,18.0,86.7,North,5.0,Manual,430000.0
HONDA,AMAZE,5,1198.0,Petrol,72411,Ahmedabad,18.0,86.7,West,5.0,Manual,425000.0
HONDA,AMAZE,6,1498.0,Diesel,38755,Kolkata,25.8,98.6,East,5.0,Manual,320000.0
HONDA,AMAZE,4,1198.0,Petrol,42023,Pune,15.5,86.7,West,5.0,Automatic,434000.0
HONDA,AMAZE,3,1498.0,Diesel,51587,Coimbatore,25.8,98.6,South,5.0,Manual,527000.0
HONDA,AMAZE,2,1198.0,Petrol,32005,Mumbai,18.0,86.7,West,5.0,Manual,425000.0
HONDA,AMAZE,4,1498.0,Diesel,110000,Pune,25.8,98.6,West,5.0,Manual,465000.00000000006
HONDA,AMAZE,5,1498.0,Diesel,81000,Ahmedabad,25.8,98.6,West,5.0,Manual,409999.99999999994
HONDA,AMAZE,4,1498.0,Diesel,58000,Delhi,25.8,98.6,North,5.0,Manual,445000.0
HONDA,AMAZE,3,1198.0,Petrol,19000,Delhi,15.5,86.7,North,5.0,Automatic,625000.0
HONDA,AMAZE,5,1498.0,Diesel,61000,Ahmedabad,25.8,98.6,West,5.0,Manual,434999.99999999994
HONDA,AMAZE,6,1498.0,Diesel,39575,Kolkata,25.8,98.6,East,5.0,Manual,325000.0
HONDA,AMAZE,5,1199.0,Petrol,69000,Jaipur,19.5,88.76,North,5.0,Manual,450000.0
HONDA,AMAZE,2,1198.0,Petrol,61795,Kochi,17.8,86.7,South,5.0,Manual,553000.0
HONDA,AMAZE,5,1498.0,Diesel,66000,Delhi,25.8,98.6,North,5.0,Manual,350000.0
HONDA,AMAZE,5,1198.0,Petrol,39000,Mumbai,15.5,86.7,West,5.0,Automatic,445000.0
HONDA,AMAZE,4,1198.0,Petrol,51361,Kochi,18.0,86.7,South,5.0,Manual,494000.00000000006
HONDA,AMAZE,2,1198.0,Petrol,32006,Mumbai,18.0,86.7,West,5.0,Manual,425000.0
HONDA,AMAZE,5,1498.0,Diesel,74885,Hyderabad,25.8,98.6,South,5.0,Manual,540000.0
HONDA,AMAZE,6,1198.0,Petrol,40000,Kolkata,18.0,86.7,East,5.0,Manual,325000.0
HONDA,AMAZE,5,1198.0,Petrol,48000,Chennai,18.0,86.7,South,5.0,Manual,475000.0
HONDA,AMAZE,5,1198.0,Petrol,49112,Pune,15.5,86.7,West,5.0,Automatic,379000.0
HONDA,AMAZE,6,1199.0,Petrol,32576,Kolkata,19.5,88.76,East,5.0,Manual,315000.0
HONDA,AMAZE,5,1498.0,Diesel,59000,Ahmedabad,25.8,98.6,West,5.0,Manual,475000.0
HONDA,AMAZE,3,1198.0,Petrol,37000,Chennai,17.8,86.7,South,5.0,Manual,525000.0
HONDA,AMAZE,6,1198.0,Petrol,39879,Mumbai,17.8,86.7,West,5.0,Manual,389000.0
HONDA,AMAZE,1,1199.0,Petrol,6000,Jaipur,19.5,86.76,North,5.0,Manual,670000.0
HONDA,AMAZE,5,1198.0,Petrol,48997,Coimbatore,18.0,86.7,South,5.0,Manual,521000.0
HONDA,AMAZE,4,1198.0,Petrol,34327,Kochi,18.0,86.7,South,5.0,Manual,540000.0
HONDA,AMAZE,5,1198.0,Petrol,29000,Mumbai,18.0,86.7,West,5.0,Manual,425000.0
HONDA,AMAZE,6,1498.0,Diesel,46500,Kolkata,27.4,98.6,East,5.0,Manual,330000.0
HONDA,AMAZE,4,1498.0,Diesel,60334,Kochi,25.8,98.6,South,5.0,Manual,543000.0
HONDA,AMAZE,5,1198.0,Petrol,18776,Jaipur,17.8,86.7,North,5.0,Manual,475000.0
HONDA,AMAZE,3,1198.0,Petrol,6714,Jaipur,18.0,86.7,North,5.0,Manual,475000.0
HONDA,AMAZE,6,1498.0,Diesel,63000,Jaipur,25.8,98.6,North,5.0,Manual,425000.0
HONDA,AMAZE,5,1498.0,Diesel,61297,Ahmedabad,25.8,98.6,West,5.0,Manual,434999.99999999994
HONDA,AMAZE,6,1498.0,Diesel,75348,Delhi,25.8,98.6,North,5.0,Manual,375000.0
HONDA,AMAZE,2,1198.0,Petrol,37578,Kochi,18.0,86.7,South,5.0,Manual,614000.0
HONDA,AMAZE,5,1198.0,Petrol,41210,Jaipur,18.0,86.7,North,5.0,Manual,440000.00000000006
HONDA,AMAZE,6,1498.0,Diesel,61510,Bangalore,25.8,98.6,South,5.0,Manual,475000.0
HONDA,AMAZE,5,1498.0,Diesel,71000,Pune,25.8,98.6,West,5.0,Manual,450000.0
HONDA,AMAZE,3,1498.0,Diesel,46983,Kochi,25.8,98.6,South,5.0,Manual,577000.0
HONDA,AMAZE,3,1498.0,Diesel,47471,Kochi,25.8,98.6,South,5.0,Manual,525000.0
HONDA,AMAZE,0,1199.0,Petrol,25717,Kochi,19.0,88.76,South,5.0,Automatic,886000.0
HONDA,AMAZE,6,1498.0,Diesel,38001,Kolkata,25.8,98.6,East,5.0,Manual,390000.0
HONDA,AMAZE,3,1498.0,Diesel,138000,Pune,25.8,98.6,West,5.0,Manual,515000.00000000006
HONDA,AMAZE,0,1198.0,Petrol,16573,Coimbatore,17.8,86.7,South,5.0,Manual,931000.0
HONDA,AMAZE,5,1498.0,Diesel,76414,Jaipur,25.8,98.6,North,5.0,Manual,495000.0
HONDA,AMAZE,6,1498.0,Diesel,46992,Kolkata,25.8,98.6,East,5.0,Manual,375000.0
HONDA,AMAZE,5,1498.0,Diesel,97439,Kochi,25.8,98.6,South,5.0,Manual,441000.0
HONDA,AMAZE,3,1198.0,Petrol,17362,Mumbai,18.0,86.7,West,5.0,Manual,565000.0
HONDA,AMAZE,6,1498.0,Diesel,45000,Delhi,25.8,98.6,North,5.0,Manual,330000.0
HONDA,AMAZE,2,1498.0,Diesel,128000,Hyderabad,25.8,98.6,South,5.0,Manual,630000.0
HONDA,AMAZE,5,1498.0,Diesel,84677,Kolkata,25.8,98.6,East,5.0,Manual,300000.0
HONDA,AMAZE,3,1198.0,Petrol,39854,Kochi,18.0,86.7,South,5.0,Manual,564000.0
HONDA,AMAZE,4,1198.0,Petrol,53497,Coimbatore,18.0,86.7,South,5.0,Manual,545000.0
HONDA,AMAZE,4,1198.0,Petrol,47234,Kochi,18.0,86.7,South,5.0,Manual,509000.0
HONDA,AMAZE,5,1199.0,Petrol,21000,Mumbai,19.5,86.76,West,5.0,Manual,475000.0
HONDA,AMAZE,4,1498.0,Diesel,91000,Jaipur,25.8,98.6,North,5.0,Manual,468000.0
HONDA,AMAZE,4,1498.0,Diesel,70602,Coimbatore,25.8,98.6,South,5.0,Manual,483000.0
HONDA,BR-V,2,1497.0,Petrol,9000,Pune,15.4,117.3,West,7.0,Manual,850000.0
HONDA,BR-V,2,1498.0,Diesel,32249,Kochi,21.9,98.6,South,7.0,Manual,1079000.0
HONDA,BR-V,3,1497.0,Petrol,34004,Bangalore,15.4,117.3,South,7.0,Manual,802000.0
HONDA,BRIO,3,1198.0,Petrol,37300,Coimbatore,16.5,86.8,South,5.0,Automatic,646000.0
HONDA,BRIO,6,1198.0,Petrol,33280,Kolkata,19.4,86.8,East,5.0,Manual,239000.0
HONDA,BRIO,7,1198.0,Petrol,45000,Bangalore,19.4,86.8,South,5.0,Manual,365000.0
HONDA,BRIO,7,1198.0,Petrol,91931,Kochi,18.5,86.8,South,5.0,Manual,313000.0
HONDA,BRIO,5,1198.0,Petrol,30000,Delhi,19.4,86.8,North,5.0,Manual,320000.0
HONDA,BRIO,5,1198.0,Petrol,35000,Mumbai,16.5,86.8,West,5.0,Automatic,425000.0
HONDA,BRIO,6,1198.0,Petrol,17003,Mumbai,19.4,86.8,West,5.0,Manual,315000.0
HONDA,BRIO,3,1198.0,Petrol,32700,Delhi,19.4,86.8,North,5.0,Manual,368000.0
HONDA,BRIO,5,1198.0,Petrol,26856,Mumbai,16.5,86.8,West,5.0,Automatic,415000.00000000006
HONDA,BRIO,7,1198.0,Petrol,50000,Ahmedabad,19.4,86.8,West,5.0,Manual,365000.0
HONDA,BRIO,7,1198.0,Petrol,79000,Pune,18.4,86.8,West,5.0,Manual,290000.0
HONDA,BRIO,3,1198.0,Petrol,14821,Coimbatore,19.4,86.8,South,5.0,Manual,537000.0
HONDA,BRIO,6,1198.0,Petrol,33000,Delhi,19.4,86.8,North,5.0,Manual,324000.0
HONDA,BRIO,6,1198.0,Petrol,53959,Jaipur,19.4,86.8,North,5.0,Manual,350000.0
HONDA,BRIO,5,1198.0,Petrol,43521,Bangalore,19.4,86.8,South,5.0,Manual,425000.0
HONDA,BRIO,6,1198.0,Petrol,63107,Mumbai,19.4,86.8,West,5.0,Manual,325000.0
HONDA,BRIO,7,1198.0,Petrol,70000,Mumbai,19.4,86.8,West,5.0,Manual,250000.0
HONDA,BRIO,5,1198.0,Petrol,41460,Kochi,18.5,86.8,South,5.0,Manual,395000.0
HONDA,BRIO,2,1198.0,Petrol,20000,Mumbai,16.5,86.8,West,5.0,Automatic,599000.0
HONDA,BRIO,3,1198.0,Petrol,38735,Kochi,19.4,86.8,South,5.0,Manual,492000.0
HONDA,BRIO,7,1198.0,Petrol,60000,Bangalore,19.4,86.8,South,5.0,Manual,325000.0
HONDA,BRIO,5,1198.0,Petrol,28000,Hyderabad,16.5,86.8,South,5.0,Automatic,495000.0
HONDA,BRIO,6,1198.0,Petrol,33793,Kochi,18.4,86.8,South,5.0,Manual,374000.0
HONDA,BRIO,6,1198.0,Petrol,55116,Bangalore,19.4,86.8,South,5.0,Manual,331000.0
HONDA,BRIO,3,1198.0,Petrol,27969,Kochi,19.4,86.8,South,5.0,Manual,473000.00000000006
HONDA,BRIO,5,1198.0,Petrol,22100,Mumbai,19.4,86.8,West,5.0,Manual,355000.0
HONDA,BRIO,7,1198.0,Petrol,49024,Pune,18.4,86.8,West,5.0,Manual,229999.99999999997
HONDA,BRIO,5,1198.0,Petrol,35000,Kolkata,19.4,86.8,East,5.0,Manual,285000.0
HONDA,BRIO,4,1198.0,Petrol,22000,Mumbai,18.5,86.8,West,5.0,Manual,395000.0
HONDA,BRIO,4,1198.0,Petrol,49133,Kochi,19.4,86.8,South,5.0,Manual,451000.0
HONDA,BRIO,6,1198.0,Petrol,53226,Chennai,19.4,86.8,South,5.0,Manual,330000.0
HONDA,BRIO,7,1198.0,Petrol,31500,Chennai,16.5,86.8,South,5.0,Automatic,415000.00000000006
HONDA,BRIO,6,1198.0,Petrol,42320,Chennai,19.4,86.8,South,5.0,Manual,290000.0
HONDA,BRIO,6,1198.0,Petrol,11000,Ahmedabad,19.4,86.8,West,5.0,Manual,390000.0
HONDA,BRIO,6,1198.0,Petrol,45000,Pune,19.4,86.8,West,5.0,Manual,325000.0
HONDA,BRIO,5,1198.0,Petrol,74325,Kochi,19.4,86.8,South,5.0,Manual,351000.0
HONDA,BRIO,6,1198.0,Petrol,50000,Pune,19.4,86.8,West,5.0,Manual,325000.0
HONDA,BRIO,4,1198.0,Petrol,44328,Delhi,19.4,86.8,North,5.0,Manual,380000.0
HONDA,BRIO,6,1198.0,Petrol,33709,Coimbatore,16.5,86.8,South,5.0,Automatic,490000.00000000006
HONDA,BRIO,6,1198.0,Petrol,58581,Chennai,19.4,86.8,South,5.0,Manual,349000.0
HONDA,BRIO,6,1198.0,Petrol,41000,Mumbai,19.4,86.8,West,5.0,Manual,310000.0
HONDA,BRIO,5,1198.0,Petrol,36631,Mumbai,16.5,86.8,West,5.0,Automatic,430000.0
HONDA,BRIO,6,1198.0,Petrol,47000,Hyderabad,16.5,86.8,South,5.0,Automatic,540000.0
HONDA,BRIO,5,1198.0,Petrol,28637,Coimbatore,19.4,86.8,South,5.0,Manual,553000.0
HONDA,BRIO,7,1198.0,Petrol,54000,Mumbai,19.4,86.8,West,5.0,Manual,295000.0
HONDA,BRIO,3,1198.0,Petrol,32000,Pune,16.5,86.8,West,5.0,Automatic,525000.0
HONDA,BRIO,3,1198.0,Petrol,32198,Pune,16.5,86.8,West,5.0,Automatic,509999.99999999994
HONDA,BRIO,4,1198.0,Petrol,36695,Coimbatore,19.4,86.8,South,5.0,Manual,429000.0
HONDA,BRIO,6,1198.0,Petrol,32807,Kolkata,19.4,86.8,East,5.0,Manual,275000.0
HONDA,BRIO,7,1198.0,Petrol,59000,Pune,19.4,86.8,West,5.0,Manual,325000.0
HONDA,BRIO,4,1198.0,Petrol,46650,Jaipur,19.4,86.8,North,5.0,Manual,425000.0
HONDA,BRIO,7,1198.0,Petrol,25000,Mumbai,18.4,86.8,West,5.0,Manual,275000.0
HONDA,BRIO,6,1198.0,Petrol,67559,Coimbatore,19.4,86.8,South,5.0,Manual,405000.0
HONDA,BRIO,7,1198.0,Petrol,39566,Mumbai,18.4,86.8,West,5.0,Manual,275000.0
HONDA,BRIO,7,1198.0,Petrol,65167,Pune,19.4,86.8,West,5.0,Manual,328000.0
HONDA,BRIO,4,1198.0,Petrol,16000,Chennai,19.4,86.8,South,5.0,Manual,434999.99999999994
HONDA,BRIO,5,1198.0,Petrol,39000,Mumbai,16.5,86.8,West,5.0,Automatic,349000.0
HONDA,BRIO,7,1198.0,Petrol,40315,Delhi,18.5,86.8,North,5.0,Manual,275000.0
HONDA,BRIO,5,1198.0,Petrol,50000,Kolkata,19.4,86.8,East,5.0,Manual,250000.0
HONDA,BRIO,6,1198.0,Petrol,33746,Delhi,18.5,86.8,North,5.0,Manual,320000.0
HONDA,BRV,2,1497.0,Petrol,35676,Kochi,16.0,117.3,South,7.0,Automatic,948000.0
HONDA,BRV,2,1497.0,Petrol,18000,Mumbai,16.0,117.3,West,7.0,Automatic,925000.0
HONDA,BRV,3,1497.0,Petrol,9200,Pune,15.4,117.3,West,7.0,Manual,800000.0
HONDA,BRV,2,1497.0,Petrol,17000,Mumbai,16.0,117.3,West,7.0,Automatic,950000.0
HONDA,BRV,2,1497.0,Petrol,16503,Mumbai,16.0,117.3,West,7.0,Automatic,950000.0
HONDA,CITY,7,1497.0,Petrol,60000,Kolkata,16.8,116.3,East,5.0,Automatic,449000.0
HONDA,CITY,7,1497.0,Petrol,51920,Mumbai,16.8,116.3,West,5.0,Manual,425000.0
HONDA,CITY,12,1497.0,Petrol,63000,Mumbai,16.4,78.0,West,5.0,Automatic,185000.0
HONDA,CITY,10,1497.0,Petrol,52000,Delhi,17.8,117.3,North,5.0,Manual,325000.0
HONDA,CITY,4,1498.0,Diesel,42831,Kochi,26.0,98.6,South,5.0,Manual,711000.0
HONDA,CITY,12,1494.718045112782,Petrol,60006,Ahmedabad,18.420224719101125,110.7827067669173,West,5.0,Manual,295000.0
HONDA,CITY,8,1497.0,Petrol,32572,Kolkata,17.4,117.3,East,5.0,Manual,387000.0
HONDA,CITY,3,1497.0,Petrol,33915,Kochi,17.8,117.3,South,5.0,Manual,809000.0
HONDA,CITY,8,1497.0,Petrol,55000,Jaipur,17.0,118.0,North,5.0,Manual,421000.0
HONDA,CITY,10,1497.0,Petrol,78442,Jaipur,16.8,118.0,North,5.0,Automatic,357000.0
HONDA,CITY,5,1497.0,Petrol,49000,Ahmedabad,17.4,117.3,West,5.0,Manual,690000.0
HONDA,CITY,2,1497.0,Petrol,15000,Mumbai,18.0,117.3,West,5.0,Automatic,1269000.0
HONDA,CITY,11,1497.0,Petrol,40000,Kolkata,17.7,78.0,East,5.0,Manual,180000.0
HONDA,CITY,9,1497.0,Petrol,87430,Delhi,17.0,118.0,North,5.0,Manual,350000.0
HONDA,CITY,3,1497.0,Petrol,28000,Mumbai,17.8,117.3,West,5.0,Manual,875000.0
HONDA,CITY,8,1497.0,Petrol,93982,Chennai,17.0,118.0,South,5.0,Manual,375000.0
HONDA,CITY,6,1493.0,Petrol,52576,Mumbai,13.0,100.0,West,5.0,Manual,434999.99999999994
HONDA,CITY,11,1497.0,Petrol,40000,Kolkata,17.7,78.0,East,5.0,Manual,200000.0
HONDA,CITY,8,1497.0,Petrol,48466,Kolkata,17.0,118.0,East,5.0,Manual,326000.0
HONDA,CITY,9,1497.0,Petrol,69000,Mumbai,16.8,118.0,West,5.0,Automatic,285000.0
HONDA,CITY,4,1497.0,Petrol,41950,Coimbatore,18.0,117.3,South,5.0,Automatic,960000.0
HONDA,CITY,10,1497.0,Petrol,69690,Kochi,17.7,78.0,South,5.0,Manual,329000.0
HONDA,CITY,8,1497.0,Petrol,42086,Kolkata,17.0,118.0,East,5.0,Manual,335000.0
HONDA,CITY,2,1498.0,Diesel,45366,Coimbatore,25.1,98.6,South,5.0,Manual,1088000.0
HONDA,CITY,10,1497.0,Petrol,70000,Mumbai,17.0,118.0,West,5.0,Manual,210000.0
HONDA,CITY,6,1497.0,Petrol,127000,Pune,16.8,116.3,West,5.0,Manual,450000.0
HONDA,CITY,14,1497.0,Petrol,100000,Chennai,16.4,78.0,South,5.0,Automatic,196000.0
HONDA,CITY,5,1497.0,Petrol,58407,Pune,17.4,117.3,West,5.0,Manual,616000.0
HONDA,CITY,5,1497.0,Petrol,55000,Chennai,16.8,116.3,South,5.0,Manual,710000.0
HONDA,CITY,8,1343.0,Petrol,100000,Delhi,13.0,90.0,North,5.0,Manual,350000.0
HONDA,CITY,5,1497.0,Petrol,55818,Delhi,17.4,117.3,North,5.0,Manual,570000.0
HONDA,CITY,4,1497.0,Petrol,18955,Bangalore,18.0,117.3,South,5.0,Automatic,1065000.0
HONDA,CITY,6,1497.0,Petrol,60669,Mumbai,16.8,116.3,West,5.0,Manual,495000.0
HONDA,CITY,5,1498.0,Diesel,71649,Jaipur,25.1,98.6,North,5.0,Manual,675000.0
HONDA,CITY,4,1498.0,Diesel,80606,Kochi,25.1,98.6,South,5.0,Manual,696000.0
HONDA,CITY,9,1497.0,Petrol,43000,Delhi,16.8,116.3,North,5.0,Manual,375000.0
HONDA,CITY,3,1498.0,Diesel,60805,Coimbatore,26.0,98.6,South,5.0,Manual,807000.0
HONDA,CITY,4,1497.0,Petrol,30000,Mumbai,18.0,117.3,West,5.0,Automatic,865000.0
HONDA,CITY,10,1497.0,Petrol,138000,Pune,17.0,118.0,West,5.0,Manual,350000.0
HONDA,CITY,7,1497.0,Petrol,42750,Coimbatore,17.0,118.0,South,5.0,Manual,633000.0
HONDA,CITY,7,1497.0,Petrol,67635,Hyderabad,17.0,118.0,South,5.0,Manual,525000.0
HONDA,CITY,3,1497.0,Petrol,47681,Kochi,16.8,116.3,South,5.0,Automatic,873000.0
HONDA,CITY,5,1497.0,Petrol,62505,Delhi,17.4,117.3,North,5.0,Manual,595000.0
HONDA,CITY,3,1497.0,Petrol,58197,Kochi,18.0,117.3,South,5.0,Automatic,919000.0
HONDA,CITY,1,1498.0,Diesel,45555,Coimbatore,26.0,98.6,South,5.0,Manual,1173000.0
HONDA,CITY,5,1498.0,Diesel,66000,Ahmedabad,26.0,98.6,West,5.0,Manual,570000.0
HONDA,CITY,5,1497.0,Petrol,30000,Chennai,16.8,116.3,South,5.0,Manual,600000.0
HONDA,CITY,8,1497.0,Petrol,52000,Jaipur,17.0,118.0,North,5.0,Manual,380000.0
HONDA,CITY,9,1497.0,Petrol,76752,Delhi,17.4,117.3,North,5.0,Manual,357000.0
HONDA,CITY,14,1497.0,Petrol,56000,Mumbai,17.7,78.0,West,5.0,Manual,125000.0
HONDA,CITY,5,1497.0,Petrol,54546,Mumbai,17.0,118.0,West,5.0,Manual,550000.0
HONDA,CITY,1,1497.0,Petrol,22974,Kochi,18.0,117.3,South,5.0,Automatic,1197000.0
HONDA,CITY,8,1497.0,Petrol,66000,Bangalore,17.0,118.0,South,5.0,Manual,490000.00000000006
HONDA,CITY,14,1493.0,Petrol,98437,Pune,13.0,100.0,West,5.0,Manual,114999.99999999999
HONDA,CITY,4,1498.0,Diesel,66339,Jaipur,25.1,98.6,North,5.0,Manual,690000.0
HONDA,CITY,10,1494.718045112782,Petrol,55005,Delhi,12.8,110.7827067669173,North,5.0,Manual,320000.0
HONDA,CITY,7,1497.0,Petrol,72000,Bangalore,17.0,118.0,South,5.0,Manual,575000.0
HONDA,CITY,17,1343.0,Petrol,85000,Ahmedabad,13.0,90.0,West,5.0,Manual,120000.0
HONDA,CITY,3,1497.0,Petrol,54317,Kochi,17.4,117.3,South,5.0,Manual,840000.0
HONDA,CITY,3,1498.0,Diesel,24337,Coimbatore,26.0,98.6,South,5.0,Manual,818000.0
HONDA,CITY,7,1497.0,Petrol,66245,Coimbatore,17.0,118.0,South,5.0,Manual,568000.0
HONDA,CITY,3,1497.0,Petrol,60475,Kochi,18.0,117.3,South,5.0,Automatic,910000.0
HONDA,CITY,3,1497.0,Petrol,36000,Bangalore,16.8,118.0,South,5.0,Automatic,944999.9999999999
HONDA,CITY,2,1498.0,Diesel,73003,Coimbatore,26.0,98.6,South,5.0,Manual,775000.0
HONDA,CITY,15,1494.718045112782,Petrol,115000,Pune,18.420224719101125,110.7827067669173,West,5.0,Manual,150000.0
HONDA,CITY,0,1497.0,Petrol,5377,Kochi,16.8,116.3,South,5.0,Manual,1145000.0
HONDA,CITY,5,1498.0,Diesel,36000,Kolkata,26.0,98.6,East,5.0,Manual,500000.0
HONDA,CITY,10,1497.0,Petrol,231673,Delhi,17.0,118.0,North,5.0,Manual,260000.0
HONDA,CITY,4,1497.0,Petrol,32000,Kolkata,17.0,118.0,East,5.0,Manual,550000.0
HONDA,CITY,0,1497.0,Petrol,23882,Coimbatore,17.4,117.3,South,5.0,Manual,1187000.0
HONDA,CITY,5,1498.0,Diesel,65000,Hyderabad,26.0,98.6,South,5.0,Manual,699000.0
HONDA,CITY,4,1498.0,Diesel,33000,Delhi,26.0,98.6,North,5.0,Manual,700000.0
HONDA,CITY,3,1497.0,Petrol,27300,Pune,17.8,117.3,West,5.0,Manual,700000.0
HONDA,CITY,4,1497.0,Petrol,27030,Mumbai,17.8,117.3,West,5.0,Manual,675000.0
HONDA,CITY,3,1497.0,Petrol,36367,Kochi,17.8,117.3,South,5.0,Manual,773000.0
HONDA,CITY,4,1497.0,Petrol,38000,Bangalore,17.4,117.3,South,5.0,Manual,780000.0
HONDA,CITY,5,1497.0,Petrol,43772,Pune,17.0,118.0,West,5.0,Manual,635000.0
HONDA,CITY,11,1497.0,Petrol,56000,Hyderabad,16.4,78.0,South,5.0,Automatic,299000.0
HONDA,CITY,8,1497.0,Petrol,78256,Delhi,16.8,118.0,North,5.0,Automatic,415000.00000000006
HONDA,CITY,5,1497.0,Petrol,56000,Mumbai,16.8,116.3,West,5.0,Manual,575000.0
HONDA,CITY,15,1343.0,Petrol,73500,Pune,13.0,90.0,West,5.0,Manual,130000.0
HONDA,CITY,20,1343.0,Petrol,140000,Pune,13.0,90.0,West,5.0,Manual,90000.0
HONDA,CITY,1,1497.0,Petrol,14000,Ahmedabad,17.4,117.3,West,5.0,Manual,1125000.0
HONDA,CITY,8,1497.0,Petrol,68000,Delhi,17.0,118.0,North,5.0,Manual,360000.0
HONDA,CITY,3,1498.0,Diesel,55700,Kochi,26.0,98.6,South,5.0,Manual,752000.0
HONDA,CITY,4,1497.0,Petrol,73070,Mumbai,17.4,117.3,West,5.0,Manual,590000.0
HONDA,CITY,14,1493.0,Petrol,88000,Jaipur,13.0,100.0,North,5.0,Manual,170000.0
HONDA,CITY,2,1497.0,Petrol,39430,Kochi,18.0,117.3,South,5.0,Automatic,828999.9999999999
HONDA,CITY,8,1497.0,Petrol,49999,Mumbai,17.0,118.0,West,5.0,Manual,380000.0
HONDA,CITY,10,1497.0,Petrol,65055,Delhi,17.0,118.0,North,5.0,Manual,275000.0
HONDA,CITY,8,1497.0,Petrol,95936,Jaipur,17.0,118.0,North,5.0,Manual,409999.99999999994
HONDA,CITY,3,1497.0,Petrol,8000,Mumbai,18.0,117.3,West,5.0,Automatic,944999.9999999999
HONDA,CITY,5,1498.0,Diesel,40000,Kolkata,26.0,98.6,East,5.0,Manual,445000.0
HONDA,CITY,4,1497.0,Petrol,32896,Mumbai,18.0,117.3,West,5.0,Automatic,890000.0
HONDA,CITY,8,1497.0,Petrol,67031,Delhi,17.4,117.3,North,5.0,Manual,400000.0
HONDA,CITY,7,1497.0,Petrol,60000,Pune,16.8,118.0,West,5.0,Automatic,550000.0
HONDA,CITY,5,1497.0,Petrol,55000,Delhi,17.8,117.3,North,5.0,Manual,584000.0
HONDA,CITY,6,1497.0,Petrol,45000,Mumbai,17.0,118.0,West,5.0,Manual,455000.0
HONDA,CITY,2,1497.0,Petrol,17000,Mumbai,18.0,117.3,West,5.0,Automatic,1160000.0
HONDA,CITY,8,1497.0,Petrol,57000,Mumbai,16.8,118.0,West,5.0,Automatic,440000.00000000006
HONDA,CITY,8,1497.0,Petrol,84000,Mumbai,16.8,116.3,West,5.0,Manual,325000.0
HONDA,CITY,4,1497.0,Petrol,50000,Delhi,18.0,117.3,North,5.0,Automatic,741000.0
HONDA,CITY,1,1497.0,Petrol,20300,Coimbatore,18.0,117.3,South,5.0,Automatic,1421000.0
HONDA,CITY,9,1497.0,Petrol,45008,Kolkata,17.0,118.0,East,5.0,Manual,300000.0
HONDA,CITY,10,1497.0,Petrol,71400,Bangalore,17.0,118.0,South,5.0,Manual,380000.0
HONDA,CITY,2,1498.0,Diesel,46000,Hyderabad,25.6,98.6,South,5.0,Manual,1290000.0
HONDA,CITY,8,1497.0,Petrol,60000,Delhi,16.8,118.0,North,5.0,Automatic,445000.0
HONDA,CITY,13,1497.0,Petrol,109000,Chennai,16.9,100.0,South,5.0,Manual,150000.0
HONDA,CITY,4,1497.0,Petrol,28005,Mumbai,17.8,117.3,West,5.0,Manual,710000.0
HONDA,CITY,11,1497.0,Petrol,114750,Chennai,17.0,118.0,South,5.0,Manual,275000.0
HONDA,CITY,6,1497.0,Petrol,83432,Chennai,17.0,118.0,South,5.0,Manual,590000.0
